Season,EventName,Driver,LapNumber,TotalLaps,TyreLife,Compound,TrackStatus,StintID,LapTimeSeconds,FuelLoadKgEst,FuelCorrection,AirTemp,TrackTemp,ThermalDegProxy,MechWearProxy,LapFrac
2025,Canadian Grand Prix,OCO,6,66,6.0,HARD,1,1,77.359,91.5,-2.745,24.036526946107788,49.25329341317366,8.443421727972627,6.081818181818182,0.09090909090909091
2025,Canadian Grand Prix,OCO,7,66,7.0,HARD,1,1,77.41,89.8,-2.694,24.036526946107788,49.25329341317366,9.85065868263473,7.111363636363636,0.10606060606060606
2025,Canadian Grand Prix,OCO,8,66,8.0,HARD,1,1,77.497,88.1,-2.643,24.036526946107788,49.25329341317366,11.257895637296835,8.145454545454545,0.12121212121212122
2025,Canadian Grand Prix,OCO,9,66,9.0,HARD,1,1,77.41,86.4,-2.592,24.036526946107788,49.25329341317366,12.66513259195894,9.184090909090909,0.13636363636363635
2025,Canadian Grand Prix,OCO,10,66,10.0,HARD,1,1,77.279,84.7,-2.541,24.036526946107788,49.25329341317366,14.072369546621044,10.227272727272727,0.15151515151515152
2025,Canadian Grand Prix,OCO,11,66,11.0,HARD,1,1,77.729,83.0,-2.4899999999999998,24.036526946107788,49.25329341317366,15.479606501283149,11.274999999999999,0.16666666666666666
2025,Canadian Grand Prix,OCO,12,66,12.0,HARD,1,1,78.295,81.3,-2.4389999999999996,24.036526946107788,49.25329341317366,16.886843455945254,12.327272727272728,0.18181818181818182
2025,Canadian Grand Prix,OCO,13,66,13.0,HARD,1,1,78.764,79.6,-2.388,24.036526946107788,49.25329341317366,18.294080410607357,13.38409090909091,0.19696969696969696
2025,Canadian Grand Prix,OCO,14,66,14.0,HARD,1,1,77.905,77.9,-2.337,24.036526946107788,49.25329341317366,19.70131736526946,14.445454545454545,0.21212121212121213
2025,Canadian Grand Prix,OCO,15,66,15.0,HARD,1,1,77.964,76.2,-2.286,24.036526946107788,49.25329341317366,21.108554319931567,15.511363636363637,0.22727272727272727
2025,Canadian Grand Prix,OCO,16,66,16.0,HARD,1,1,77.697,74.5,-2.235,24.036526946107788,49.25329341317366,22.51579127459367,16.581818181818182,0.24242424242424243
2025,Canadian Grand Prix,OCO,17,66,17.0,HARD,1,1,77.731,72.8,-2.1839999999999997,24.036526946107788,49.25329341317366,23.923028229255774,17.65681818181818,0.25757575757575757
2025,Canadian Grand Prix,OCO,18,66,18.0,HARD,1,1,77.582,71.1,-2.1329999999999996,24.036526946107788,49.25329341317366,25.33026518391788,18.736363636363638,0.2727272727272727
2025,Canadian Grand Prix,OCO,19,66,19.0,HARD,1,1,77.725,69.4,-2.0820000000000003,24.036526946107788,49.25329341317366,26.737502138579984,19.820454545454545,0.2878787878787879
2025,Canadian Grand Prix,OCO,20,66,20.0,HARD,1,1,78.235,67.7,-2.031,24.036526946107788,49.25329341317366,28.144739093242087,20.909090909090907,0.30303030303030304
2025,Canadian Grand Prix,OCO,21,66,21.0,HARD,1,1,77.502,66.0,-1.98,24.036526946107788,49.25329341317366,29.551976047904194,22.002272727272725,0.3181818181818182
2025,Canadian Grand Prix,OCO,22,66,22.0,HARD,1,1,77.156,64.30000000000001,-1.9290000000000003,24.036526946107788,49.25329341317366,30.959213002566297,23.1,0.3333333333333333
2025,Canadian Grand Prix,OCO,23,66,23.0,HARD,1,1,77.011,62.6,-1.878,24.036526946107788,49.25329341317366,32.366449957228404,24.202272727272728,0.3484848484848485
2025,Canadian Grand Prix,OCO,24,66,24.0,HARD,1,1,77.125,60.9,-1.827,24.036526946107788,49.25329341317366,33.77368691189051,25.309090909090905,0.36363636363636365
2025,Canadian Grand Prix,OCO,25,66,25.0,HARD,1,1,77.237,59.2,-1.776,24.036526946107788,49.25329341317366,35.18092386655261,26.420454545454547,0.3787878787878788
2025,Canadian Grand Prix,OCO,26,66,26.0,HARD,1,1,77.616,57.5,-1.7249999999999999,24.036526946107788,49.25329341317366,36.588160821214714,27.536363636363635,0.3939393939393939
2025,Canadian Grand Prix,OCO,27,66,27.0,HARD,1,1,77.34,55.800000000000004,-1.6740000000000002,24.036526946107788,49.25329341317366,37.99539777587682,28.65681818181818,0.4090909090909091
2025,Canadian Grand Prix,OCO,28,66,28.0,HARD,1,1,77.299,54.1,-1.623,24.036526946107788,49.25329341317366,39.40263473053892,29.781818181818185,0.42424242424242425
2025,Canadian Grand Prix,OCO,29,66,29.0,HARD,1,1,77.284,52.4,-1.5719999999999998,24.036526946107788,49.25329341317366,40.80987168520103,30.911363636363635,0.4393939393939394
2025,Canadian Grand Prix,OCO,30,66,30.0,HARD,1,1,77.331,50.7,-1.5210000000000001,24.036526946107788,49.25329341317366,42.217108639863135,32.04545454545455,0.45454545454545453
2025,Canadian Grand Prix,OCO,31,66,31.0,HARD,1,1,77.179,49.0,-1.47,24.036526946107788,49.25329341317366,43.62434559452524,33.18409090909091,0.4696969696969697
2025,Canadian Grand Prix,OCO,32,66,32.0,HARD,1,1,77.239,47.300000000000004,-1.419,24.036526946107788,49.25329341317366,45.03158254918734,34.32727272727273,0.48484848484848486
2025,Canadian Grand Prix,OCO,33,66,33.0,HARD,1,1,77.201,45.6,-1.3679999999999999,24.036526946107788,49.25329341317366,46.438819503849444,35.475,0.5
2025,Canadian Grand Prix,OCO,34,66,34.0,HARD,1,1,77.419,43.9,-1.317,24.036526946107788,49.25329341317366,47.84605645851155,36.627272727272725,0.5151515151515151
2025,Canadian Grand Prix,OCO,35,66,35.0,HARD,1,1,77.34,42.2,-1.266,24.036526946107788,49.25329341317366,49.25329341317365,37.784090909090914,0.5303030303030303
2025,Canadian Grand Prix,OCO,36,66,36.0,HARD,1,1,77.152,40.5,-1.2149999999999999,24.036526946107788,49.25329341317366,50.66053036783576,38.945454545454545,0.5454545454545454
2025,Canadian Grand Prix,OCO,37,66,37.0,HARD,1,1,77.79,38.800000000000004,-1.1640000000000001,24.036526946107788,49.25329341317366,52.067767322497865,40.111363636363635,0.5606060606060606
2025,Canadian Grand Prix,OCO,38,66,38.0,HARD,1,1,77.917,37.1,-1.113,24.036526946107788,49.25329341317366,53.47500427715997,41.28181818181818,0.5757575757575758
2025,Canadian Grand Prix,OCO,39,66,39.0,HARD,1,1,77.035,35.400000000000006,-1.062,24.036526946107788,49.25329341317366,54.88224123182207,42.45681818181818,0.5909090909090909
2025,Canadian Grand Prix,OCO,40,66,40.0,HARD,1,1,76.969,33.7,-1.0110000000000001,24.036526946107788,49.25329341317366,56.289478186484175,43.63636363636363,0.6060606060606061
2025,Canadian Grand Prix,OCO,41,66,41.0,HARD,1,1,76.905,32.0,-0.96,24.036526946107788,49.25329341317366,57.69671514114628,44.820454545454545,0.6212121212121212
2025,Canadian Grand Prix,OCO,42,66,42.0,HARD,1,1,76.995,30.299999999999997,-0.9089999999999999,24.036526946107788,49.25329341317366,59.10395209580839,46.00909090909091,0.6363636363636364
2025,Canadian Grand Prix,OCO,43,66,43.0,HARD,1,1,76.739,28.60000000000001,-0.8580000000000002,24.036526946107788,49.25329341317366,60.51118905047049,47.20227272727273,0.6515151515151515
2025,Canadian Grand Prix,OCO,44,66,44.0,HARD,1,1,76.88,26.900000000000006,-0.8070000000000002,24.036526946107788,49.25329341317366,61.918426005132595,48.400000000000006,0.6666666666666666
2025,Canadian Grand Prix,OCO,45,66,45.0,HARD,1,1,76.69,25.200000000000003,-0.756,24.036526946107788,49.25329341317366,63.3256629597947,49.60227272727273,0.6818181818181818
2025,Canadian Grand Prix,OCO,46,66,46.0,HARD,1,1,76.821,23.5,-0.705,24.036526946107788,49.25329341317366,64.73289991445681,50.809090909090905,0.696969696969697
2025,Canadian Grand Prix,OCO,47,66,47.0,HARD,1,1,76.84,21.799999999999997,-0.6539999999999999,24.036526946107788,49.25329341317366,66.1401368691189,52.02045454545455,0.7121212121212122
2025,Canadian Grand Prix,OCO,48,66,48.0,HARD,12,1,77.256,20.10000000000001,-0.6030000000000002,24.036526946107788,49.25329341317366,67.54737382378102,53.236363636363635,0.7272727272727273
2025,Canadian Grand Prix,OCO,49,66,49.0,HARD,1,1,76.677,18.400000000000006,-0.5520000000000002,24.036526946107788,49.25329341317366,68.95461077844311,54.45681818181818,0.7424242424242424
2025,Canadian Grand Prix,OCO,50,66,50.0,HARD,1,1,76.832,16.700000000000003,-0.5010000000000001,24.036526946107788,49.25329341317366,70.36184773310522,55.68181818181818,0.7575757575757576
2025,Canadian Grand Prix,OCO,51,66,51.0,HARD,1,1,76.614,15.0,-0.44999999999999996,24.036526946107788,49.25329341317366,71.76908468776732,56.91136363636364,0.7727272727272727
2025,Canadian Grand Prix,OCO,52,66,52.0,HARD,1,1,76.384,13.299999999999997,-0.3989999999999999,24.036526946107788,49.25329341317366,73.17632164242943,58.14545454545454,0.7878787878787878
2025,Canadian Grand Prix,OCO,53,66,53.0,HARD,1,1,76.477,11.600000000000009,-0.34800000000000025,24.036526946107788,49.25329341317366,74.58355859709154,59.38409090909091,0.803030303030303
2025,Canadian Grand Prix,OCO,54,66,54.0,HARD,1,1,76.426,9.900000000000006,-0.29700000000000015,24.036526946107788,49.25329341317366,75.99079555175364,60.62727272727273,0.8181818181818182
2025,Canadian Grand Prix,OCO,55,66,55.0,HARD,1,1,76.586,8.200000000000003,-0.24600000000000008,24.036526946107788,49.25329341317366,77.39803250641575,61.875,0.8333333333333334
2025,Canadian Grand Prix,OCO,56,66,56.0,HARD,1,1,76.51,6.5,-0.195,24.036526946107788,49.25329341317366,78.80526946107784,63.127272727272725,0.8484848484848485
2025,Canadian Grand Prix,OCO,59,66,2.0,MEDIUM,1,2,75.185,1.4000000000000057,-0.04200000000000017,24.036526946107788,49.25329341317366,2.814473909324209,2.268181818181818,0.8939393939393939
2025,Canadian Grand Prix,OCO,60,66,3.0,MEDIUM,1,2,74.596,0.0,-0.0,24.036526946107788,49.25329341317366,4.2217108639863135,3.4090909090909087,0.9090909090909091
2025,Canadian Grand Prix,OCO,61,66,4.0,MEDIUM,1,2,74.593,0.0,-0.0,24.036526946107788,49.25329341317366,5.628947818648418,4.554545454545455,0.9242424242424242
2025,Canadian Grand Prix,OCO,62,66,5.0,MEDIUM,1,2,74.996,0.0,-0.0,24.036526946107788,49.25329341317366,7.036184773310522,5.704545454545454,0.9393939393939394
2025,Canadian Grand Prix,OCO,63,66,6.0,MEDIUM,1,2,74.982,0.0,-0.0,24.036526946107788,49.25329341317366,8.443421727972627,6.8590909090909085,0.9545454545454546
2025,Canadian Grand Prix,OCO,64,66,7.0,MEDIUM,1,2,74.938,0.0,-0.0,24.036526946107788,49.25329341317366,9.85065868263473,8.01818181818182,0.9696969696969697
2025,Canadian Grand Prix,OCO,65,66,8.0,MEDIUM,12,2,74.782,0.0,-0.0,24.036526946107788,49.25329341317366,11.257895637296835,9.181818181818182,0.9848484848484849
2025,Canadian Grand Prix,PIA,1,66,1.0,MEDIUM,1,1,83.939,100.0,-3.0,24.036526946107788,49.25329341317366,1.4072369546621044,1.0022727272727272,0.015151515151515152
2025,Canadian Grand Prix,PIA,2,66,2.0,MEDIUM,1,1,77.51,98.3,-2.949,24.036526946107788,49.25329341317366,2.814473909324209,2.0090909090909093,0.030303030303030304
2025,Canadian Grand Prix,PIA,3,66,3.0,MEDIUM,1,1,76.714,96.6,-2.8979999999999997,24.036526946107788,49.25329341317366,4.2217108639863135,3.0204545454545455,0.045454545454545456
2025,Canadian Grand Prix,PIA,4,66,4.0,MEDIUM,1,1,76.537,94.9,-2.847,24.036526946107788,49.25329341317366,5.628947818648418,4.036363636363636,0.06060606060606061
2025,Canadian Grand Prix,PIA,5,66,5.0,MEDIUM,1,1,76.397,93.2,-2.796,24.036526946107788,49.25329341317366,7.036184773310522,5.0568181818181825,0.07575757575757576
2025,Canadian Grand Prix,PIA,6,66,6.0,MEDIUM,1,1,76.209,91.5,-2.745,24.036526946107788,49.25329341317366,8.443421727972627,6.081818181818182,0.09090909090909091
2025,Canadian Grand Prix,PIA,7,66,7.0,MEDIUM,1,1,76.456,89.8,-2.694,24.036526946107788,49.25329341317366,9.85065868263473,7.111363636363636,0.10606060606060606
2025,Canadian Grand Prix,PIA,8,66,8.0,MEDIUM,1,1,76.381,88.1,-2.643,24.036526946107788,49.25329341317366,11.257895637296835,8.145454545454545,0.12121212121212122
2025,Canadian Grand Prix,PIA,9,66,9.0,MEDIUM,1,1,76.714,86.4,-2.592,24.036526946107788,49.25329341317366,12.66513259195894,9.184090909090909,0.13636363636363635
2025,Canadian Grand Prix,PIA,10,66,10.0,MEDIUM,1,1,76.775,84.7,-2.541,24.036526946107788,49.25329341317366,14.072369546621044,10.227272727272727,0.15151515151515152
2025,Canadian Grand Prix,PIA,11,66,11.0,MEDIUM,1,1,76.599,83.0,-2.4899999999999998,24.036526946107788,49.25329341317366,15.479606501283149,11.274999999999999,0.16666666666666666
2025,Canadian Grand Prix,PIA,12,66,12.0,MEDIUM,1,1,76.937,81.3,-2.4389999999999996,24.036526946107788,49.25329341317366,16.886843455945254,12.327272727272728,0.18181818181818182
2025,Canadian Grand Prix,PIA,13,66,13.0,MEDIUM,1,1,76.974,79.6,-2.388,24.036526946107788,49.25329341317366,18.294080410607357,13.38409090909091,0.19696969696969696
2025,Canadian Grand Prix,PIA,14,66,14.0,MEDIUM,1,1,77.023,77.9,-2.337,24.036526946107788,49.25329341317366,19.70131736526946,14.445454545454545,0.21212121212121213
2025,Canadian Grand Prix,PIA,15,66,15.0,MEDIUM,1,1,77.185,76.2,-2.286,24.036526946107788,49.25329341317366,21.108554319931567,15.511363636363637,0.22727272727272727
2025,Canadian Grand Prix,PIA,18,66,2.0,HARD,1,2,75.57,71.1,-2.1329999999999996,24.036526946107788,49.25329341317366,2.814473909324209,2.081818181818182,0.2727272727272727
2025,Canadian Grand Prix,PIA,19,66,3.0,HARD,1,2,76.705,69.4,-2.0820000000000003,24.036526946107788,49.25329341317366,4.2217108639863135,3.129545454545455,0.2878787878787879
2025,Canadian Grand Prix,PIA,20,66,4.0,HARD,1,2,75.886,67.7,-2.031,24.036526946107788,49.25329341317366,5.628947818648418,4.181818181818182,0.30303030303030304
2025,Canadian Grand Prix,PIA,21,66,5.0,HARD,1,2,75.826,66.0,-1.98,24.036526946107788,49.25329341317366,7.036184773310522,5.238636363636363,0.3181818181818182
2025,Canadian Grand Prix,PIA,22,66,6.0,HARD,1,2,76.049,64.30000000000001,-1.9290000000000003,24.036526946107788,49.25329341317366,8.443421727972627,6.300000000000001,0.3333333333333333
2025,Canadian Grand Prix,PIA,23,66,7.0,HARD,1,2,75.95,62.6,-1.878,24.036526946107788,49.25329341317366,9.85065868263473,7.36590909090909,0.3484848484848485
2025,Canadian Grand Prix,PIA,24,66,8.0,HARD,1,2,75.775,60.9,-1.827,24.036526946107788,49.25329341317366,11.257895637296835,8.436363636363636,0.36363636363636365
2025,Canadian Grand Prix,PIA,25,66,9.0,HARD,1,2,75.903,59.2,-1.776,24.036526946107788,49.25329341317366,12.66513259195894,9.511363636363637,0.3787878787878788
2025,Canadian Grand Prix,PIA,26,66,10.0,HARD,1,2,75.764,57.5,-1.7249999999999999,24.036526946107788,49.25329341317366,14.072369546621044,10.59090909090909,0.3939393939393939
2025,Canadian Grand Prix,PIA,27,66,11.0,HARD,1,2,75.694,55.800000000000004,-1.6740000000000002,24.036526946107788,49.25329341317366,15.479606501283149,11.674999999999999,0.4090909090909091
2025,Canadian Grand Prix,PIA,28,66,12.0,HARD,1,2,75.582,54.1,-1.623,24.036526946107788,49.25329341317366,16.886843455945254,12.763636363636365,0.42424242424242425
2025,Canadian Grand Prix,PIA,29,66,13.0,HARD,1,2,75.739,52.4,-1.5719999999999998,24.036526946107788,49.25329341317366,18.294080410607357,13.856818181818182,0.4393939393939394
2025,Canadian Grand Prix,PIA,30,66,14.0,HARD,1,2,75.272,50.7,-1.5210000000000001,24.036526946107788,49.25329341317366,19.70131736526946,14.954545454545453,0.45454545454545453
2025,Canadian Grand Prix,PIA,31,66,15.0,HARD,1,2,75.373,49.0,-1.47,24.036526946107788,49.25329341317366,21.108554319931567,16.056818181818183,0.4696969696969697
2025,Canadian Grand Prix,PIA,32,66,16.0,HARD,1,2,75.415,47.300000000000004,-1.419,24.036526946107788,49.25329341317366,22.51579127459367,17.163636363636364,0.48484848484848486
2025,Canadian Grand Prix,PIA,33,66,17.0,HARD,1,2,75.438,45.6,-1.3679999999999999,24.036526946107788,49.25329341317366,23.923028229255774,18.275,0.5
2025,Canadian Grand Prix,PIA,34,66,18.0,HARD,1,2,75.323,43.9,-1.317,24.036526946107788,49.25329341317366,25.33026518391788,19.39090909090909,0.5151515151515151
2025,Canadian Grand Prix,PIA,35,66,19.0,HARD,1,2,75.444,42.2,-1.266,24.036526946107788,49.25329341317366,26.737502138579984,20.511363636363637,0.5303030303030303
2025,Canadian Grand Prix,PIA,36,66,20.0,HARD,1,2,75.717,40.5,-1.2149999999999999,24.036526946107788,49.25329341317366,28.144739093242087,21.636363636363637,0.5454545454545454
2025,Canadian Grand Prix,PIA,37,66,21.0,HARD,1,2,75.255,38.800000000000004,-1.1640000000000001,24.036526946107788,49.25329341317366,29.551976047904194,22.76590909090909,0.5606060606060606
2025,Canadian Grand Prix,PIA,38,66,22.0,HARD,1,2,75.203,37.1,-1.113,24.036526946107788,49.25329341317366,30.959213002566297,23.900000000000002,0.5757575757575758
2025,Canadian Grand Prix,PIA,39,66,23.0,HARD,1,2,75.662,35.400000000000006,-1.062,24.036526946107788,49.25329341317366,32.366449957228404,25.038636363636364,0.5909090909090909
2025,Canadian Grand Prix,PIA,40,66,24.0,HARD,1,2,75.761,33.7,-1.0110000000000001,24.036526946107788,49.25329341317366,33.77368691189051,26.18181818181818,0.6060606060606061
2025,Canadian Grand Prix,PIA,41,66,25.0,HARD,1,2,75.417,32.0,-0.96,24.036526946107788,49.25329341317366,35.18092386655261,27.329545454545457,0.6212121212121212
2025,Canadian Grand Prix,PIA,42,66,26.0,HARD,1,2,75.441,30.299999999999997,-0.9089999999999999,24.036526946107788,49.25329341317366,36.588160821214714,28.48181818181818,0.6363636363636364
2025,Canadian Grand Prix,PIA,43,66,27.0,HARD,1,2,75.653,28.60000000000001,-0.8580000000000002,24.036526946107788,49.25329341317366,37.99539777587682,29.638636363636362,0.6515151515151515
2025,Canadian Grand Prix,PIA,44,66,28.0,HARD,1,2,75.723,26.900000000000006,-0.8070000000000002,24.036526946107788,49.25329341317366,39.40263473053892,30.800000000000004,0.6666666666666666
2025,Canadian Grand Prix,PIA,47,66,2.0,HARD,1,2,74.896,21.799999999999997,-0.6539999999999999,24.036526946107788,49.25329341317366,2.814473909324209,2.213636363636364,0.7121212121212122
2025,Canadian Grand Prix,PIA,48,66,3.0,HARD,12,2,75.207,20.10000000000001,-0.6030000000000002,24.036526946107788,49.25329341317366,4.2217108639863135,3.327272727272727,0.7272727272727273
2025,Canadian Grand Prix,PIA,49,66,4.0,HARD,21,2,74.736,18.400000000000006,-0.5520000000000002,24.036526946107788,49.25329341317366,5.628947818648418,4.445454545454545,0.7424242424242424
2025,Canadian Grand Prix,PIA,50,66,5.0,HARD,1,2,74.531,16.700000000000003,-0.5010000000000001,24.036526946107788,49.25329341317366,7.036184773310522,5.5681818181818175,0.7575757575757576
2025,Canadian Grand Prix,PIA,51,66,6.0,HARD,1,2,74.719,15.0,-0.44999999999999996,24.036526946107788,49.25329341317366,8.443421727972627,6.695454545454545,0.7727272727272727
2025,Canadian Grand Prix,PIA,52,66,7.0,HARD,1,2,74.584,13.299999999999997,-0.3989999999999999,24.036526946107788,49.25329341317366,9.85065868263473,7.827272727272727,0.7878787878787878
2025,Canadian Grand Prix,PIA,53,66,8.0,HARD,1,2,74.643,11.600000000000009,-0.34800000000000025,24.036526946107788,49.25329341317366,11.257895637296835,8.963636363636363,0.803030303030303
2025,Canadian Grand Prix,PIA,54,66,9.0,HARD,1,2,74.989,9.900000000000006,-0.29700000000000015,24.036526946107788,49.25329341317366,12.66513259195894,10.104545454545455,0.8181818181818182
2025,Canadian Grand Prix,PIA,55,66,10.0,HARD,1,2,74.497,8.200000000000003,-0.24600000000000008,24.036526946107788,49.25329341317366,14.072369546621044,11.25,0.8333333333333334
2025,Canadian Grand Prix,PIA,56,66,11.0,HARD,1,2,75.526,6.5,-0.195,24.036526946107788,49.25329341317366,15.479606501283149,12.399999999999999,0.8484848484848485
2025,Canadian Grand Prix,PIA,57,66,12.0,HARD,1,2,74.366,4.799999999999997,-0.1439999999999999,24.036526946107788,49.25329341317366,16.886843455945254,13.554545454545455,0.8636363636363636
2025,Canadian Grand Prix,PIA,58,66,13.0,HARD,1,2,75.324,3.1000000000000085,-0.09300000000000025,24.036526946107788,49.25329341317366,18.294080410607357,14.713636363636365,0.8787878787878788
2025,Canadian Grand Prix,PIA,59,66,14.0,HARD,1,2,75.104,1.4000000000000057,-0.04200000000000017,24.036526946107788,49.25329341317366,19.70131736526946,15.877272727272727,0.8939393939393939
2025,Canadian Grand Prix,PIA,60,66,15.0,HARD,1,2,74.498,0.0,-0.0,24.036526946107788,49.25329341317366,21.108554319931567,17.045454545454543,0.9090909090909091
2025,Canadian Grand Prix,PIA,61,66,16.0,HARD,1,2,74.368,0.0,-0.0,24.036526946107788,49.25329341317366,22.51579127459367,18.21818181818182,0.9242424242424242
2025,Canadian Grand Prix,PIA,62,66,17.0,HARD,1,2,74.268,0.0,-0.0,24.036526946107788,49.25329341317366,23.923028229255774,19.395454545454545,0.9393939393939394
2025,Canadian Grand Prix,PIA,63,66,18.0,HARD,1,2,74.363,0.0,-0.0,24.036526946107788,49.25329341317366,25.33026518391788,20.577272727272724,0.9545454545454546
2025,Canadian Grand Prix,PIA,64,66,19.0,HARD,1,2,74.255,0.0,-0.0,24.036526946107788,49.25329341317366,26.737502138579984,21.763636363636365,0.9696969696969697
2025,Canadian Grand Prix,PIA,65,66,20.0,HARD,1,2,74.409,0.0,-0.0,24.036526946107788,49.25329341317366,28.144739093242087,22.954545454545453,0.9848484848484849
2025,Canadian Grand Prix,PIA,66,66,21.0,HARD,1,2,75.441,0.0,-0.0,24.036526946107788,49.25329341317366,29.551976047904194,24.15,1.0
2025,Canadian Grand Prix,RUS,1,66,4.0,MEDIUM,1,1,81.852,100.0,-3.0,24.036526946107788,49.25329341317366,5.628947818648418,4.009090909090909,0.015151515151515152
2025,Canadian Grand Prix,RUS,2,66,5.0,MEDIUM,1,1,76.437,98.3,-2.949,24.036526946107788,49.25329341317366,7.036184773310522,5.022727272727273,0.030303030303030304
2025,Canadian Grand Prix,RUS,3,66,6.0,MEDIUM,1,1,76.253,96.6,-2.8979999999999997,24.036526946107788,49.25329341317366,8.443421727972627,6.040909090909091,0.045454545454545456
2025,Canadian Grand Prix,RUS,4,66,7.0,MEDIUM,1,1,75.986,94.9,-2.847,24.036526946107788,49.25329341317366,9.85065868263473,7.0636363636363635,0.06060606060606061
2025,Canadian Grand Prix,RUS,5,66,8.0,MEDIUM,1,1,75.808,93.2,-2.796,24.036526946107788,49.25329341317366,11.257895637296835,8.090909090909092,0.07575757575757576
2025,Canadian Grand Prix,RUS,6,66,9.0,MEDIUM,1,1,75.984,91.5,-2.745,24.036526946107788,49.25329341317366,12.66513259195894,9.122727272727273,0.09090909090909091
2025,Canadian Grand Prix,RUS,7,66,10.0,MEDIUM,1,1,76.384,89.8,-2.694,24.036526946107788,49.25329341317366,14.072369546621044,10.159090909090908,0.10606060606060606
2025,Canadian Grand Prix,RUS,8,66,11.0,MEDIUM,1,1,76.413,88.1,-2.643,24.036526946107788,49.25329341317366,15.479606501283149,11.2,0.12121212121212122
2025,Canadian Grand Prix,RUS,9,66,12.0,MEDIUM,1,1,76.608,86.4,-2.592,24.036526946107788,49.25329341317366,16.886843455945254,12.245454545454546,0.13636363636363635
2025,Canadian Grand Prix,RUS,10,66,13.0,MEDIUM,1,1,76.538,84.7,-2.541,24.036526946107788,49.25329341317366,18.294080410607357,13.295454545454545,0.15151515151515152
2025,Canadian Grand Prix,RUS,11,66,14.0,MEDIUM,1,1,76.558,83.0,-2.4899999999999998,24.036526946107788,49.25329341317366,19.70131736526946,14.349999999999998,0.16666666666666666
2025,Canadian Grand Prix,RUS,12,66,15.0,MEDIUM,1,1,76.715,81.3,-2.4389999999999996,24.036526946107788,49.25329341317366,21.108554319931567,15.40909090909091,0.18181818181818182
2025,Canadian Grand Prix,RUS,15,66,3.0,HARD,1,2,76.816,76.2,-2.286,24.036526946107788,49.25329341317366,4.2217108639863135,3.1022727272727275,0.22727272727272727
2025,Canadian Grand Prix,RUS,16,66,4.0,HARD,1,2,75.866,74.5,-2.235,24.036526946107788,49.25329341317366,5.628947818648418,4.1454545454545455,0.24242424242424243
2025,Canadian Grand Prix,RUS,17,66,5.0,HARD,1,2,75.817,72.8,-2.1839999999999997,24.036526946107788,49.25329341317366,7.036184773310522,5.193181818181818,0.25757575757575757
2025,Canadian Grand Prix,RUS,18,66,6.0,HARD,1,2,75.914,71.1,-2.1329999999999996,24.036526946107788,49.25329341317366,8.443421727972627,6.245454545454546,0.2727272727272727
2025,Canadian Grand Prix,RUS,19,66,7.0,HARD,1,2,75.89,69.4,-2.0820000000000003,24.036526946107788,49.25329341317366,9.85065868263473,7.302272727272728,0.2878787878787879
2025,Canadian Grand Prix,RUS,20,66,8.0,HARD,1,2,75.872,67.7,-2.031,24.036526946107788,49.25329341317366,11.257895637296835,8.363636363636363,0.30303030303030304
2025,Canadian Grand Prix,RUS,21,66,9.0,HARD,1,2,76.013,66.0,-1.98,24.036526946107788,49.25329341317366,12.66513259195894,9.429545454545453,0.3181818181818182
2025,Canadian Grand Prix,RUS,22,66,10.0,HARD,1,2,76.089,64.30000000000001,-1.9290000000000003,24.036526946107788,49.25329341317366,14.072369546621044,10.5,0.3333333333333333
2025,Canadian Grand Prix,RUS,23,66,11.0,HARD,1,2,75.993,62.6,-1.878,24.036526946107788,49.25329341317366,15.479606501283149,11.575,0.3484848484848485
2025,Canadian Grand Prix,RUS,24,66,12.0,HARD,1,2,75.735,60.9,-1.827,24.036526946107788,49.25329341317366,16.886843455945254,12.654545454545453,0.36363636363636365
2025,Canadian Grand Prix,RUS,25,66,13.0,HARD,1,2,75.563,59.2,-1.776,24.036526946107788,49.25329341317366,18.294080410607357,13.738636363636365,0.3787878787878788
2025,Canadian Grand Prix,RUS,26,66,14.0,HARD,1,2,75.299,57.5,-1.7249999999999999,24.036526946107788,49.25329341317366,19.70131736526946,14.827272727272728,0.3939393939393939
2025,Canadian Grand Prix,RUS,27,66,15.0,HARD,1,2,76.043,55.800000000000004,-1.6740000000000002,24.036526946107788,49.25329341317366,21.108554319931567,15.920454545454545,0.4090909090909091
2025,Canadian Grand Prix,RUS,28,66,16.0,HARD,1,2,75.759,54.1,-1.623,24.036526946107788,49.25329341317366,22.51579127459367,17.01818181818182,0.42424242424242425
2025,Canadian Grand Prix,RUS,29,66,17.0,HARD,1,2,75.986,52.4,-1.5719999999999998,24.036526946107788,49.25329341317366,23.923028229255774,18.120454545454546,0.4393939393939394
2025,Canadian Grand Prix,RUS,30,66,18.0,HARD,1,2,75.648,50.7,-1.5210000000000001,24.036526946107788,49.25329341317366,25.33026518391788,19.227272727272727,0.45454545454545453
2025,Canadian Grand Prix,RUS,31,66,19.0,HARD,1,2,75.564,49.0,-1.47,24.036526946107788,49.25329341317366,26.737502138579984,20.338636363636365,0.4696969696969697
2025,Canadian Grand Prix,RUS,32,66,20.0,HARD,1,2,75.422,47.300000000000004,-1.419,24.036526946107788,49.25329341317366,28.144739093242087,21.454545454545453,0.48484848484848486
2025,Canadian Grand Prix,RUS,33,66,21.0,HARD,1,2,75.588,45.6,-1.3679999999999999,24.036526946107788,49.25329341317366,29.551976047904194,22.575,0.5
